StateDesc,CityName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit
California,Chula Vista,7.5,7.1,7.9
California,San Diego,7.9,7.5,8.3
New York,New York,9.3,8.7,10.0
New York,New York,9.9,9.4,10.6
California,San Jose,9.0,8.2,9.8
Illinois,Chicago,7.6,7.1,8.4
California,Pasadena,9.1,8.7,9.5
Texas,Houston,6.6,6.3,6.9
New York,New York,9.3,8.9,9.9
California,Burbank,7.8,7.4,8.2
Texas,Houston,,,
Rhode Island,Providence,13.7,13.0,14.4
Missouri,Springfield,10.0,9.3,10.8
Illinois,Aurora,9.4,8.8,10.0
California,Pomona,7.0,6.7,7.3
Colorado,Longmont,9.2,8.6,9.9
California,Vallejo,7.6,7.3,7.9
Texas,Lubbock,9.0,8.4,9.8
Oklahoma,Oklahoma City,11.7,11.1,12.4
California,Vista,8.3,7.8,8.8
New York,New York,11.3,10.6,12.0
Tennessee,Nashville,11.3,10.7,12.0
Illinois,Aurora,8.8,8.3,9.4
Texas,Fort Worth,10.4,9.7,11.2
Indiana,Evansville,13.4,12.4,14.5
Texas,Corpus Christi,,,
California,Lancaster,9.9,9.3,10.5
Massachusetts,Springfield,12.3,11.7,12.8
Texas,San Antonio,8.3,7.7,8.9
New York,Rochester,12.6,12.5,12.7
Pennsylvania,Pittsburgh,14.0,13.0,15.2
New York,New York,13.5,12.5,14.6
California,South Gate,8.1,7.3,8.9
Michigan,Detroit,14.4,13.3,15.7
Colorado,Pueblo,9.6,9.1,10.3
Massachusetts,New Bedford,13.0,12.9,13.2
California,El Cajon,8.3,7.9,8.8
Pennsylvania,Philadelphia,14.4,13.5,15.5
Tennessee,Murfreesboro,9.4,8.8,10.1
Florida,Pompano Beach,8.7,8.2,9.2
Illinois,Chicago,8.5,8.2,8.9
New York,New York,10.7,9.9,11.7
Texas,Austin,6.8,6.5,7.3
New York,New York,10.1,9.3,10.9
Florida,Port St. Lucie,8.7,8.1,9.3
California,Fresno,10.7,10.0,11.5
Maine,Portland,11.4,11.2,11.5
California,Moreno Valley,10.3,9.7,10.9
Oregon,Portland,9.6,9.0,10.3
Mississippi,Jackson,11.1,10.2,12.3
New York,New York,8.7,8.4,9.1
Florida,Boca Raton,6.9,6.5,7.6
Ohio,Columbus,13.1,12.1,14.1
California,Corona,8.6,8.2,9.1
New York,New York,11.3,10.5,12.1
Louisiana,New Orleans,11.6,10.5,13.0
California,Alhambra,6.2,5.8,6.6
Illinois,Chicago,7.7,7.4,8.0
Illinois,Naperville,7.4,7.0,7.8
California,Perris,8.5,8.0,9.1
Oregon,Portland,10.0,9.5,10.8
New York,New York,12.9,11.8,14.1
New York,New York,11.3,10.7,12.2
Washington,Vancouver,10.2,10.1,10.4
Texas,El Paso,7.5,7.0,8.0
Indiana,Indianapolis,9.9,9.3,10.6
New York,New York,10.3,9.7,11.0
Tennessee,Memphis,9.9,9.3,10.5
Ohio,Toledo,10.6,10.1,11.3
Missouri,St. Louis,13.3,12.5,14.3
Florida,Boca Raton,6.5,6.1,7.0
California,Oceanside,8.4,8.0,8.9
Massachusetts,Boston,11.1,10.3,12.0
Ohio,Cleveland,13.7,12.8,14.7
California,Palmdale,10.9,10.1,12.0
Arizona,Avondale,9.9,9.8,10.0
California,Anaheim,7.4,7.2,7.8
Florida,Fort Lauderdale,6.4,6.1,6.8
New York,New York,13.0,12.5,13.6
Texas,Houston,11.2,10.5,12.1
California,Perris,9.9,9.3,10.6
Florida,Lakeland,7.9,7.5,8.4
Illinois,Chicago,8.1,7.7,8.7
Massachusetts,Lowell,10.5,9.9,11.2
Ohio,Cincinnati,8.9,8.4,9.5
California,Oxnard,9.1,8.3,10.0
Missouri,St. Louis,8.7,8.3,9.2
Michigan,Livonia,10.8,10.1,11.6
Oklahoma,Tulsa,8.2,7.8,8.8
California,Ontario,10.6,9.8,11.4
Hawaii,Honolulu,9.0,8.6,9.5
California,Rialto,9.1,8.3,9.9
Kentucky,Louisville,14.0,13.2,15.0
California,Los Angeles,8.6,8.2,9.1
Massachusetts,Lawrence,11.2,10.2,12.4
California,Los Angeles,10.2,9.4,11.0
Georgia,Atlanta,11.0,10.0,12.2
Hawaii,Honolulu,9.3,8.8,9.9
New York,Buffalo,10.7,10.2,11.3
Florida,West Palm Beach,7.3,6.9,7.8
Missouri,Kansas City,8.3,7.9,8.6
New York,New York,10.4,9.8,11.2
Arizona,Chandler,9.8,9.2,10.5
Texas,San Antonio,8.2,7.7,8.8
Arizona,Phoenix,9.2,8.6,9.9
Washington,Seattle,8.2,7.8,8.6
New York,Rochester,14.8,14.0,15.7
California,El Monte,,,
California,Ontario,8.7,8.2,9.2
Texas,Dallas,7.8,7.2,8.6
Texas,Fort Worth,9.2,8.4,10.1
Alabama,Birmingham,,,
New York,New York,8.5,8.1,9.2
Kansas,Topeka,9.5,9.1,10.0
Arkansas,Springdale,9.4,8.8,10.1
California,Clovis,8.5,8.0,9.0
Oregon,Bend,9.8,9.2,10.5
Florida,Orlando,11.6,10.7,12.5
Montana,Billings,8.7,8.2,9.2
Texas,Dallas,9.3,9.3,9.4
New York,Yonkers,11.0,10.3,11.9
Pennsylvania,Philadelphia,8.0,7.7,8.4
California,Santa Maria,10.5,9.4,11.5
Florida,West Palm Beach,7.1,6.6,7.7
Oklahoma,Broken Arrow,9.8,9.3,10.5
Texas,McAllen,7.1,6.5,7.9
Massachusetts,Boston,9.9,9.3,10.6
Arizona,Phoenix,9.7,9.3,10.4
California,Fremont,7.8,7.5,8.2
California,Fairfield,9.1,8.7,9.6
California,Los Angeles,7.4,7.1,7.9
New York,New York,14.3,13.4,15.2
New York,Yonkers,10.1,9.5,10.8
Missouri,Kansas City,11.4,10.8,12.0
Florida,Gainesville,9.2,8.4,10.3
New Mexico,Albuquerque,10.4,9.8,10.9
Missouri,St. Louis,15.3,14.0,16.6
Indiana,Fort Wayne,10.9,10.2,11.8
California,San Francisco,7.6,7.3,8.0
Louisiana,Shreveport,11.1,10.2,12.0
New York,New York,10.5,9.8,11.3
New York,New York,10.2,9.6,11.0
North Carolin,High Point,9.2,9.1,9.3
Minnesota,Minneapolis,7.2,6.8,7.7
Illinois,Chicago,8.8,8.2,9.6
Ohio,Cincinnati,10.5,10.0,11.1
Arizona,Phoenix,10.3,9.9,10.8
New Mexico,Rio Rancho,10.2,9.6,10.9
New York,New York,10.4,9.7,11.2
California,Mountain View,7.4,7.0,7.9
Arkansas,Fort Smith,10.9,10.2,11.9
Ohio,Dayton,17.3,14.4,20.9
New York,New York,10.1,9.5,10.8
Texas,Houston,7.6,7.1,8.1
California,San Diego,8.0,7.5,8.5
Texas,Mission,7.5,6.9,8.3
California,San Francisco,8.4,8.0,8.8
Arkansas,Springdale,9.4,9.2,9.6
Colorado,Denver,8.7,8.3,9.3
Iowa,Des Moines,9.2,8.7,10.0
Wisconsin,Madison,8.1,7.5,8.7
Florida,Lakeland,8.2,7.7,8.8
New York,Buffalo,12.0,11.2,13.2
New York,New York,13.4,12.7,14.3
Ohio,Cincinnati,10.8,10.1,11.6
New York,New York,13.4,12.4,14.5
District of C,Washington,9.1,8.6,9.9
Texas,Austin,6.9,6.6,7.4
California,Los Angeles,7.1,6.8,7.5
Oklahoma,Tulsa,8.7,8.3,9.3
Washington,Everett,10.3,9.7,11.1
California,Inglewood,10.4,9.8,11.1
Minnesota,Minneapolis,7.7,7.3,8.1
Texas,Grand Prairie,10.0,9.3,10.7
California,Los Angeles,7.6,7.3,8.2
Virginia,Richmond,10.1,10.0,10.2
Kansas,Overland Park,8.3,7.9,8.9
California,Los Angeles,7.9,7.4,8.4
Maryland,Baltimore,13.6,12.6,15.0
Massachusetts,Lynn,12.1,11.5,12.8
Texas,El Paso,7.1,6.6,7.6
North Carolin,Fayetteville,9.4,8.9,9.9
California,Glendale,7.7,7.2,8.3
Texas,Austin,7.5,7.2,7.8
Nevada,Las Vegas,9.6,9.1,10.2
Texas,Houston,9.3,8.9,9.8
California,Los Angeles,7.7,7.2,8.2
Florida,Tallahassee,7.0,6.6,7.5
Massachusetts,Fall River,14.9,14.0,15.8
Tennessee,Nashville,13.3,12.5,14.3
California,Fontana,8.8,8.4,9.2
Hawaii,Honolulu,9.4,8.8,10.3
Tennessee,Clarksville,10.6,10.1,11.2
California,Los Angeles,7.4,7.1,7.9
California,Roseville,8.1,7.7,8.5
California,San Jose,8.2,7.6,8.9
Illinois,Chicago,13.3,12.5,14.2
California,Sacramento,9.2,8.7,9.8
New York,Syracuse,14.5,13.7,15.3
California,Stockton,,,
Texas,Plano,7.7,7.5,8.1
California,Oakland,8.7,8.1,9.4
Missouri,Kansas City,11.2,10.8,11.8
Florida,Coral Springs,6.7,6.4,7.2
Pennsylvania,Scranton,10.3,9.7,11.2
California,Hawthorne,,,
Missouri,Kansas City,9.0,8.6,9.5
North Carolin,Concord,7.3,6.8,7.8
California,Long Beach,8.4,8.0,8.9
Minnesota,St. Paul,8.6,7.9,9.5
North Carolin,Durham,8.0,7.5,8.6
Oklahoma,Oklahoma City,11.6,11.0,12.3
Washington,Bellevue,,,
New Mexico,Santa Fe,10.0,9.1,10.8
Washington,Seattle,8.5,8.3,8.9
California,Santa Ana,10.4,9.6,11.2
Tennessee,Nashville,8.3,8.0,8.6
California,Roseville,8.2,7.8,8.7
Tennessee,Memphis,10.6,9.8,11.5
New York,New York,11.9,11.4,12.4
Texas,El Paso,8.0,7.4,8.7
Illinois,Chicago,7.9,7.5,8.6
Colorado,Westminster,8.9,8.4,9.5
California,Los Angeles,8.1,7.6,8.8
California,Los Angeles,9.7,8.6,10.7
Pennsylvania,Reading,11.6,11.0,12.3
Pennsylvania,Allentown,11.0,10.4,11.7
Alabama,Hoover,7.9,7.5,8.3
Kentucky,Louisville,12.6,11.9,13.6
Texas,Corpus Christi,9.1,8.5,9.8
Texas,Houston,7.2,6.8,7.7
Wisconsin,Waukesha,8.3,7.8,9.0
California,Hemet,8.6,8.0,9.4
California,Rialto,10.0,9.3,10.9
Kentucky,Louisville,11.7,11.0,12.4
Louisiana,New Orleans,7.6,7.2,8.2
North Carolin,Gastonia,,,
Michigan,Sterling Heights,10.9,10.2,11.9
Arizona,Phoenix,10.6,10.0,11.3
California,San Jose,6.8,6.5,7.2
Illinois,Rockford,10.4,10.4,10.5
Oregon,Portland,9.4,8.8,10.2
Maryland,Baltimore,15.1,14.1,16.3
Illinois,Bolingbrook,9.6,9.1,10.1
California,Los Angeles,10.0,9.1,10.9
California,San Diego,6.8,6.5,7.2
Hawaii,Honolulu,10.5,10.1,10.9
California,Lakewood,8.1,7.7,8.6
Texas,Houston,8.0,7.6,8.4
California,Daly City,6.9,6.5,7.3
California,Pasadena,7.3,6.9,7.7
Michigan,Detroit,14.2,12.9,15.6
California,San Mateo,7.8,7.4,8.3
Pennsylvania,Philadelphia,12.2,11.4,13.2
California,Napa,9.8,9.1,10.6
Michigan,Kalamazoo,11.9,11.7,12.2
New York,New York,11.9,11.2,12.9
New York,New York,9.4,8.9,9.9
Virginia,Virginia Beach,9.2,8.7,9.8
Oklahoma,Norman,10.0,9.4,11.1
Colorado,Centennial,8.0,7.9,8.1
Florida,St. Petersburg,7.8,7.2,8.4
Pennsylvania,Pittsburgh,10.5,10.0,11.1
New York,New York,10.0,9.6,10.5
California,San Francisco,7.4,7.1,7.8
Ohio,Cleveland,11.2,10.5,11.9
District of C,Washington,8.1,7.7,8.6
Colorado,Colorado Springs,10.9,10.3,11.7
Illinois,Chicago,11.9,11.0,12.8
New York,New York,8.6,8.3,9.0
Massachusetts,Boston,10.0,9.3,11.0
Louisiana,Kenner,8.5,8.1,9.1
California,South Gate,9.1,8.2,10.1
New York,New York,9.9,9.3,10.6
Tennessee,Memphis,10.1,9.5,10.9
California,San Francisco,7.8,7.8,7.8
California,Corona,8.1,7.7,8.5
California,Escondido,9.4,8.7,10.0
Nevada,Reno,8.9,8.3,9.5
New Mexico,Albuquerque,12.4,11.5,13.3
Texas,Waco,12.0,10.6,14.4
Kansas,Olathe,9.0,8.4,9.8
Texas,Dallas,9.6,8.9,10.2
California,San Diego,7.2,6.9,7.7
California,San Francisco,7.7,7.3,8.2
New York,New York,10.1,9.5,10.9
New York,New York,10.0,9.4,10.8
California,Ontario,9.5,8.8,10.3
California,Modesto,10.3,9.7,10.9
New Mexico,Albuquerque,9.9,9.4,10.5
Kentucky,Louisville,10.8,10.1,11.6
Wyoming,Cheyenne,8.6,8.4,8.8
Maryland,Baltimore,13.9,12.7,15.1
Iowa,Iowa City,8.3,8.1,8.7
Illinois,Bloomington,11.3,10.7,11.9
Vermont,Burlington,9.9,9.2,10.6
Illinois,Chicago,8.6,7.9,9.4
Indiana,Indianapolis,9.3,8.7,10.1
Arizona,Chandler,11.0,10.3,11.7
South Carolin,North Charleston,12.2,11.3,13.3
California,Citrus Heights,10.1,9.7,10.7
Illinois,Decatur,10.5,9.9,11.2
Texas,Abilene,,,
Michigan,Lansing,12.3,11.7,12.9
Washington,Federal Way,10.5,9.8,11.2
California,Riverside,8.4,8.0,8.9
New York,New York,10.0,9.6,10.5
Colorado,Thornton,9.2,8.6,9.9
California,Union City,8.1,7.7,8.6
Kansas,Wichita,9.5,9.1,10.0
California,Clovis,9.0,8.9,9.1
District of C,Washington,7.6,7.3,8.0
California,San Jose,8.0,7.5,8.6
Arizona,Glendale,9.8,9.2,10.5
New York,Albany,14.0,13.3,14.6
Florida,Coral Springs,7.0,6.7,7.4
Texas,Houston,8.7,8.0,9.4
Michigan,Detroit,14.1,13.2,15.1
California,Orange,8.5,8.0,9.1
North Dakota,Fargo,8.8,8.1,9.6
Texas,Arlington,8.8,8.3,9.4
New Jersey,Jersey City,8.4,8.4,8.5
California,Clovis,10.2,9.6,10.8
California,San Ramon,7.2,6.9,7.5
Colorado,Boulder,7.9,7.4,8.4
New York,New York,14.0,13.1,15.0
Washington,Spokane,11.9,11.2,12.7
Georgia,Atlanta,7.0,6.8,7.3
Colorado,Lakewood,9.2,8.7,9.8
New York,New York,9.9,9.4,10.5
Tennessee,Memphis,13.4,12.3,14.6
Michigan,Lansing,12.3,11.7,13.0
North Carolin,Raleigh,7.9,7.5,8.4
California,Fresno,9.0,8.6,9.6
Mississippi,Jackson,10.4,9.6,11.4
Texas,Grand Prairie,9.2,8.4,9.9
Wyoming,Cheyenne,8.6,8.1,9.2
Illinois,Champaign,9.0,8.5,9.7
Pennsylvania,Philadelphia,,,
North Carolin,Charlotte,9.9,9.3,10.7
Texas,College Station,7.5,7.1,8.0
Texas,Amarillo,8.8,8.4,9.4
Texas,Houston,9.2,8.5,10.0
Florida,Clearwater,8.4,7.9,8.9
Arizona,Gilbert,9.3,8.8,10.0
California,San Bernardino,10.8,10.3,11.4
Kentucky,Louisville,11.0,10.5,11.7
New York,New York,12.0,11.1,13.0
North Carolin,Fayetteville,8.6,8.3,9.0
Missouri,Kansas City,8.3,7.9,8.8
North Carolin,Greensboro,11.3,10.4,12.7
Minnesota,Plymouth,7.3,7.2,7.5
Washington,Seattle,8.7,8.3,9.2
Arkansas,Springdale,9.4,9.2,9.6
Alabama,Mobile,9.9,9.8,10.0
New York,New York,9.6,8.9,10.4
Virginia,Chesapeake,9.0,8.7,9.5
California,Fresno,9.9,9.3,10.6
Texas,Frisco,7.4,7.1,7.8
California,Fresno,11.9,11.5,12.4
Virginia,Richmond,10.2,9.7,10.9
Florida,Lakeland,,,
California,Los Angeles,7.1,6.9,7.3
New Jersey,Newark,13.2,12.3,14.4
California,Chico,9.7,9.6,9.9
New York,New Rochelle,10.9,10.3,11.5
Georgia,Atlanta,10.4,9.6,11.4
Montana,Billings,8.8,8.3,9.3
Texas,Amarillo,8.8,8.3,9.4
Minnesota,St. Paul,10.0,9.5,10.6
Wisconsin,Milwaukee,9.6,8.8,10.7
New York,New York,10.3,9.8,10.8
Michigan,Grand Rapids,13.1,12.3,14.0
Michigan,Detroit,15.7,14.4,17.2
Delaware,Wilmington,11.8,11.0,12.8
Texas,Houston,8.9,8.3,9.4
Nevada,Las Vegas,8.1,7.6,8.7
Oklahoma,Edmond,9.1,8.6,9.6
California,San Jose,8.2,7.7,8.8
Tennessee,Nashville,13.1,12.3,14.1
Pennsylvania,Philadelphia,12.7,12.0,13.6
Florida,Melbourne,7.8,7.4,8.4
Massachusetts,Somerville,9.9,9.4,10.6
California,San Jose,8.5,8.0,9.2
Ohio,Cleveland,12.7,12.1,13.4
Florida,Miami,7.4,6.9,7.8
California,Los Angeles,9.0,8.5,9.5
New York,New York,12.5,11.7,13.3
California,Anaheim,7.7,7.4,8.2
Texas,Laredo,9.0,8.1,10.0
Texas,Tyler,10.0,9.4,10.7
California,Huntington Beach,8.2,7.8,8.7
California,Los Angeles,8.3,7.7,8.9
Ohio,Columbus,11.4,10.8,12.1
California,Inglewood,10.2,9.5,11.0
Oregon,Portland,10.5,9.8,11.3
Colorado,Longmont,8.6,8.0,9.4
Illinois,Chicago,12.2,11.4,13.1
Oklahoma,Oklahoma City,9.6,9.1,10.3
Illinois,Chicago,9.2,8.4,10.1
Texas,San Antonio,8.5,7.9,9.3
Texas,Pearland,8.3,7.9,8.8
Pennsylvania,Philadelphia,12.2,11.4,13.0
Ohio,Columbus,7.4,7.1,7.9
California,Los Angeles,9.2,8.6,9.8
Texas,Lubbock,11.3,10.1,13.3
New York,New York,10.3,9.7,11.0
Texas,Lubbock,8.7,8.0,9.7
California,Folsom,7.9,7.5,8.5
Georgia,Roswell,7.1,6.7,7.7
Missouri,St. Louis,13.7,12.8,14.7
Florida,West Palm Beach,8.1,7.6,8.7
California,Costa Mesa,8.4,7.9,8.9
Arizona,Scottsdale,10.8,10.1,11.6
Texas,College Station,10.0,8.8,12.1
California,Los Angeles,8.0,7.4,8.7
California,Palmdale,,,
Louisiana,New Orleans,7.2,6.9,7.7
Iowa,Davenport,8.8,8.3,9.3
Pennsylvania,Philadelphia,13.0,12.4,13.8
Ohio,Cleveland,11.8,10.9,12.8
Florida,Boynton Beach,9.5,9.0,10.3
Pennsylvania,Reading,12.1,11.3,12.9
Texas,Houston,9.1,8.2,10.0
Nevada,Las Vegas,8.5,8.1,9.1
Virginia,Suffolk,9.3,8.9,9.8
Washington,Federal Way,9.8,9.7,9.9
Florida,Jacksonville,6.9,6.6,7.4
California,Santa Ana,8.4,8.0,8.9
Texas,Tyler,10.2,9.4,11.2
Oklahoma,Oklahoma City,9.8,9.2,10.4
Louisiana,New Orleans,9.6,8.3,11.2
Michigan,Rochester Hills,8.7,8.2,9.3
Oregon,Portland,8.6,8.2,9.1
North Carolin,Greensboro,10.9,10.1,11.9
North Carolin,Raleigh,9.6,8.9,10.5
Ohio,Cleveland,11.1,10.5,11.7
California,Vallejo,10.8,10.3,11.4
California,Inglewood,10.4,9.7,11.2
New York,New York,8.8,8.3,9.3
California,Stockton,9.5,9.1,10.1
Oregon,Portland,9.7,9.2,10.3
Texas,Mission,7.8,7.6,8.0
Colorado,Denver,8.0,7.6,8.4
Arizona,Mesa,9.9,9.4,10.5
Illinois,Rockford,,,
Ohio,Akron,14.1,13.3,15.0
California,Pasadena,7.9,7.5,8.5
Georgia,Columbus,9.2,8.6,9.9
Colorado,Colorado Springs,9.1,8.6,9.6
California,San Diego,7.5,7.2,7.9
Kentucky,Louisville,12.9,12.0,13.8
Illinois,Schaumburg,8.4,8.0,8.9
North Carolin,Durham,9.1,8.5,9.7
California,Alhambra,6.6,6.4,7.0
Kansas,Olathe,8.5,8.0,9.1
Ohio,Akron,12.0,11.6,12.4
New York,New York,9.7,9.0,10.3
Michigan,Warren,10.9,10.2,11.8
Ohio,Columbus,10.0,9.4,10.6
Pennsylvania,Pittsburgh,11.1,10.6,11.7
Colorado,Colorado Springs,10.9,10.3,11.6
Illinois,Rockford,13.2,12.6,14.0
Georgia,Atlanta,11.9,10.9,13.0
New York,Rochester,14.6,13.9,15.4
Wisconsin,Milwaukee,10.1,9.4,10.9
Illinois,Schaumburg,8.3,7.8,8.9
Texas,Houston,10.2,9.5,10.9
Texas,Dallas,6.8,6.0,7.9
California,Fresno,9.8,9.3,10.5
Texas,Killeen,10.5,10.0,11.1
Ohio,Akron,11.2,10.4,12.5
Massachusetts,Boston,9.4,8.9,9.9
New Mexico,Albuquerque,9.3,8.9,9.8
New York,New York,12.4,11.5,13.4
California,Moreno Valley,8.5,8.1,8.9
Illinois,Aurora,10.6,9.7,11.4
California,Downey,8.7,8.2,9.3
Ohio,Columbus,11.9,11.1,12.9
Washington,Spokane,10.6,10.1,11.2
Arizona,Phoenix,,,
North Carolin,Concord,8.8,8.4,9.5
Maine,Portland,11.4,11.2,11.6
District of C,Washington,9.9,9.3,10.6
California,Fresno,10.4,9.8,11.2
New Jersey,Jersey City,10.0,9.4,10.7
California,Los Angeles,8.2,7.8,8.6
Massachusetts,Boston,10.4,9.8,11.2
Indiana,Indianapolis,11.2,10.5,12.3
California,Hemet,8.9,8.4,9.4
Wisconsin,Milwaukee,12.1,11.3,13.1
New Jersey,Newark,10.2,9.5,10.9
Indiana,Gary,13.0,12.2,14.0
Texas,Austin,7.5,7.3,7.9
Texas,Houston,8.1,7.7,8.6
Michigan,Warren,14.2,13.3,15.3
Texas,El Paso,8.0,7.6,8.5
California,Costa Mesa,7.3,7.0,7.6
New York,Buffalo,10.2,9.6,11.0
Ohio,Toledo,9.4,8.8,10.0
New York,New York,10.3,9.6,11.1
Louisiana,New Orleans,10.8,9.9,11.7
California,Upland,9.6,9.0,10.3
Colorado,Aurora,10.7,10.1,11.3
New York,New York,8.0,7.5,8.5
North Carolin,Wilmington,8.9,8.7,9.1
California,Victorville,11.4,11.0,11.9
North Carolin,Wilmington,10.6,10.0,11.4
Missouri,Columbia,9.7,9.1,10.5
California,Santa Clarita,8.1,7.7,8.5
Ohio,Cleveland,12.5,11.8,13.4
New York,New York,11.8,10.8,13.0
Illinois,Chicago,13.3,12.1,14.6
District of C,Washington,12.1,11.2,13.2
North Carolin,Durham,10.8,10.1,11.7
California,Manteca,9.7,9.1,10.2
Alabama,Huntsville,11.4,10.6,12.3
Arizona,Gilbert,9.5,8.9,10.3
Texas,Mission,9.2,8.3,10.2
Pennsylvania,Philadelphia,13.0,12.1,14.1
Colorado,Fort Collins,8.9,8.4,9.5
Alabama,Hoover,7.4,7.1,7.9
California,Torrance,7.3,7.0,7.6
California,San Ramon,6.6,6.3,7.0
California,Oceanside,8.1,7.6,8.6
Michigan,Troy,8.6,8.3,9.1
Michigan,Dearborn,13.4,12.3,14.6
Arizona,Phoenix,9.7,9.1,10.5
North Carolin,Asheville,7.5,7.1,8.0
Maryland,Baltimore,12.8,11.8,13.9
California,Folsom,8.7,8.3,9.2
California,San Diego,,,
Colorado,Denver,7.9,7.5,8.4
Massachusetts,Newton,9.3,8.8,10.1
New York,New York,8.5,8.1,9.0
New York,New York,9.8,9.3,10.3
Michigan,Detroit,14.4,13.3,15.7
California,Los Angeles,7.5,7.1,8.0
Montana,Missoula,8.4,7.9,9.0
Minnesota,Bloomington,7.8,7.7,7.9
Illinois,Joliet,8.6,8.1,9.1
New York,New York,10.5,9.6,11.4
New Jersey,Paterson,9.6,8.9,10.4
Kentucky,Lexington,10.3,9.8,10.8
Illinois,Chicago,9.1,8.3,9.9
Missouri,Kansas City,10.2,9.8,10.7
Virginia,Virginia Beach,7.9,7.5,8.4
Louisiana,New Orleans,7.6,7.1,8.1
North Carolin,Jacksonville,8.0,7.8,8.2
California,Pomona,8.6,7.9,9.4
California,Hayward,8.9,8.5,9.5
New Jersey,Newark,10.7,10.6,10.8
California,Anaheim,9.3,8.6,10.2
Michigan,Farmington Hills,9.4,8.8,10.2
Louisiana,Lafayette,8.2,7.6,9.0
Ohio,Cleveland,13.3,12.5,14.2
Florida,Miami,6.6,6.2,7.1
Indiana,Indianapolis,9.1,8.6,9.6
New York,Schenectady,12.6,11.7,13.5
Texas,Carrollton,7.4,7.1,7.9
Missouri,St. Louis,14.7,13.3,16.2
New Mexico,Rio Rancho,10.4,9.9,11.0
Oregon,Medford,11.7,11.0,12.6
Ohio,Dayton,9.6,9.0,10.3
Indiana,Fort Wayne,10.4,9.8,11.1
Nevada,Henderson,7.6,7.1,8.2
California,Santa Monica,7.7,7.3,8.1
Texas,El Paso,8.1,7.5,8.8
Pennsylvania,Pittsburgh,9.4,8.9,10.0
California,Riverside,9.3,8.8,10.2
Connecticut,Danbury,9.2,8.6,9.8
Tennessee,Knoxville,10.1,9.3,11.1
New York,New York,12.4,11.7,13.4
Michigan,Livonia,9.5,8.9,10.2
Oklahoma,Lawton,11.4,11.0,12.0
California,Rancho Cucamonga,9.1,8.6,9.6
Michigan,Detroit,14.0,13.2,15.0
California,Moreno Valley,8.9,8.4,9.3
Iowa,Des Moines,8.6,8.5,8.7
New York,Mount Vernon,12.9,12.1,13.9
Florida,Hialeah,6.7,6.1,7.4
Colorado,Denver,11.3,10.7,12.1
Arizona,Phoenix,12.0,11.5,12.5
Michigan,Sterling Heights,9.5,9.0,10.2
Florida,Largo,7.5,7.2,7.8
New York,Mount Vernon,12.7,11.9,13.8
Texas,Midland,8.6,8.5,8.7
Texas,Houston,7.2,6.9,7.7
Arizona,Phoenix,11.4,10.4,12.4
Texas,Grand Prairie,9.0,8.4,9.5
Hawaii,Honolulu,11.3,10.8,11.9
New York,New York,9.2,8.7,9.7
Texas,Dallas,,,
Rhode Island,Cranston,10.9,10.2,11.8
New York,New York,8.9,8.5,9.3
California,Santa Rosa,9.6,9.0,10.2
Utah,Orem,8.1,7.6,8.7
Arizona,Glendale,9.4,8.9,10.1
California,Oceanside,8.4,8.0,8.9
Arizona,Phoenix,9.0,8.6,9.5
New York,New York,13.2,12.4,14.1
New York,New York,10.4,9.7,11.2
Pennsylvania,Philadelphia,14.5,13.3,15.8
California,San Diego,,,
New York,New York,,,
California,Los Angeles,7.3,7.0,7.7
California,Moreno Valley,9.3,8.7,10.0
Alabama,Mobile,11.5,10.7,12.5
Florida,Jacksonville,8.2,7.7,8.7
Arizona,Chandler,8.9,8.5,9.5
New York,New York,8.9,8.6,9.3
New York,New York,8.5,8.3,8.9
Louisiana,Lafayette,8.4,7.9,9.0
Idaho,Boise City,9.0,8.5,9.8
Texas,Fort Worth,8.2,7.9,8.5
California,Los Angeles,9.1,8.3,10.2
Missouri,Springfield,9.1,8.5,9.9
New York,New York,9.2,8.8,9.7
Oregon,Portland,8.7,8.3,9.2
Illinois,Chicago,9.0,8.3,9.8
California,Fullerton,9.1,8.3,9.9
Oregon,Salem,10.4,9.8,11.2
California,Carson,7.2,6.8,7.6
Arizona,Phoenix,10.6,10.0,11.2
Georgia,Atlanta,6.5,6.4,6.7
Ohio,Akron,10.8,10.2,11.6
Minnesota,Minneapolis,8.5,8.0,9.1
Kentucky,Louisville,11.9,11.3,12.5
California,Richmond,7.9,7.5,8.4
Iowa,Des Moines,7.7,7.4,7.9
Tennessee,Nashville,10.1,9.6,10.8
New York,New York,7.9,7.4,8.4
New York,New York,8.6,8.3,9.1
California,Thousand Oaks,7.7,7.3,8.2
New York,New York,10.8,9.9,11.7
Kentucky,Lexington,11.4,10.7,12.2
New Hampshire,Manchester,12.8,11.9,13.8
Tennessee,Murfreesboro,11.0,10.3,12.0
Illinois,Chicago,10.3,9.2,11.3
Wisconsin,Madison,8.2,7.7,9.0
Texas,Arlington,8.6,8.1,9.3
California,Los Angeles,9.0,8.4,9.7
California,Corona,8.0,7.7,8.4
Pennsylvania,Philadelphia,11.7,11.2,12.2
California,San Francisco,8.4,8.0,9.0
Alabama,Huntsville,10.8,10.0,11.7
Alabama,Birmingham,10.7,9.9,11.7
New York,New York,10.5,9.4,11.4
Florida,Jacksonville,11.5,10.6,12.5
New York,New York,12.2,11.4,13.1
Rhode Island,Warwick,11.0,10.5,11.6
Idaho,Nampa,9.6,9.0,10.3
